season,team,seed,adj_offense,adj_defense,tempo,sos,net_rating,q1_wins,q2_wins,q3_losses,q4_losses,recent_form,injuries_impact,fg3_pct,tov_pct,orb_pct,drb_pct,ft_rate,ast_rate,stl_rate,blk_rate,three_rate,opp_three_rate,opp_fg3_pct,opp_ft_rate
2023,Westcliff,11,84.511711,115.627274,71.95,17.099875,-10.700161,0,0,0,0,0.005318,0,0.242424,0.250174,0.347826,0.652174,0.396396,0.405405,0.132036,0.013899,0.297297,0.392375,0.353368,0.332732
2023,Western KY,5,109.362197,96.528881,68.953788,16.763778,17.521349,5,8,0,0,0.478156,0,0.358273,0.168317,0.260191,0.739809,0.315155,0.495828,0.089652,0.076028,0.364447,0.383835,0.338844,0.303019
2023,Western NE,15,74.101346,118.859819,82.4,7.141156,-30.65881,0,0,0,0,0.000377,0,0.2,0.303398,0.1875,0.8125,0.461538,0.5,0.084951,0.024272,0.384615,0.365135,0.313269,0.276224
2023,Western NM,11,86.27113,114.214896,82.3,27.776915,-8.023108,0,0,0,0,0.000525,0,0.368421,0.170109,0.314286,0.685714,0.424242,0.619048,0.072904,0.024301,0.287879,0.268997,0.355932,0.395643
2023,Western Oregon,10,92.193597,116.423183,77.175,26.471965,-3.328058,0,0,0,0,0.001425,0,0.434783,0.259151,0.15,0.85,0.240741,0.772727,0.090703,0.012958,0.425926,0.404382,0.339901,0.323705
2023,Westminster PA,14,86.090593,134.716201,82.425,20.660069,-28.139935,0,0,0,0,0.00006,0,0.333333,0.206248,0.314286,0.685714,0.04,0.592593,0.048529,0.024264,0.44,0.352912,0.367832,0.297137
2023,Westminster UT,10,103.953647,129.980389,73.525,28.880048,-3.519977,0,0,0,0,0.001482,0,0.333333,0.265216,0.196721,0.803279,0.372549,0.387755,0.074804,0.034002,0.235294,0.415135,0.366642,0.336696
2023,Westmont,10,77.50363,99.888834,74.975,19.466857,-4.333177,0,0,0,0,0.003845,0,0.130435,0.280093,0.225806,0.774194,0.411765,0.5,0.080027,0,0.45098,0.415649,0.380507,0.436737
2023,Whittier,16,61.831677,138.940524,71.225,8.181767,-47.618272,0,0,0,0,0.000019,0,0.16,0.23868,0.411765,0.588235,0.174603,0.466667,0.0702,0.01404,0.396825,0.331412,0.32,0.352738
2023,Wichita St,3,110.695013,92.415588,68.666406,20.847321,22.778568,7,8,0,0,0.598858,0,0.309489,0.182495,0.268272,0.731728,0.30832,0.515115,0.092385,0.058708,0.372485,0.378519,0.33486,0.327499
2023,Wiley,13,79.523985,122.856968,75.6,19.350463,-20.449563,0,0,0,0,0.00027,0,0.269231,0.383598,0.3125,0.6875,0.326531,0.777778,0.066138,0.05291,0.530612,0.257442,0.33833,0.450386
2023,Wilkes,11,89.281058,118.616343,74.075,19.805964,-8.994008,0,0,0,0,0.001682,0,0.233333,0.161998,0.15,0.85,0.293103,0.619048,0.040499,0.0135,0.517241,0.38765,0.359882,0.293882
2023,Wilkes-Barre,13,75.031071,113.265758,76.475,12.627886,-20.172101,0,0,0,0,0.002741,0,0.302326,0.30729,0.288136,0.711864,0.407767,0.705882,0.058843,0.019614,0.417476,0.325331,0.353685,0.338473
2023,William & Mary,8,106.83989,103.053637,65.531061,12.081028,8.923472,4,5,1,0,0.415273,0,0.366762,0.184044,0.30137,0.69863,0.305631,0.506953,0.092022,0.030982,0.381629,0.378113,0.331981,0.295065
2023,William Carey,12,77.823752,112.257464,72.3375,16.967121,-13.332889,0,0,0,0,0.001316,0,0.387755,0.37325,0.344262,0.655738,0.34375,0.529412,0.110593,0.03456,0.510417,0.354787,0.34728,0.321979
2023,William Peace,13,86.8488,131.923254,70.85,14.244882,-21.555109,0,0,0,0,0.000525,0,0.333333,0.254058,0.2,0.8,0.113208,0.73913,0.0988,0.042343,0.566038,0.384356,0.333821,0.388858
2023,William Woods,13,69.891345,112.048454,74.75,12.398588,-22.401414,0,0,0,0,0.000621,0,0.227273,0.227425,0.2,0.8,0.175439,0.55,0.080268,0.053512,0.385965,0.396925,0.325666,0.378184
2023,WILMNGTNDE,11,76.498741,98.974838,75.225,13.468843,-7.331133,0,0,0,0,0.006295,0,0.315789,0.239282,0.277778,0.722222,0.177419,0.428571,0.132935,0.053174,0.306452,0.365788,0.320588,0.331361
2023,Wilms Baptist,13,70.366862,118.563028,67.75,11.27485,-23.525151,0,0,0,0,0.000621,0,0.136364,0.162362,0.36,0.64,0.163934,0.411765,0.088561,0.02952,0.360656,0.349628,0.37234,0.303932
2023,Winthrop,6,112.788608,104.587251,68.171094,13.156927,12.569434,1,9,0,0,0.579399,0,0.373844,0.204907,0.261833,0.738167,0.40754,0.465057,0.075178,0.044924,0.453022,0.37147,0.335464,0.315448
2023,Wisconsin,2,109.560231,101.67438,64.719355,26.36081,27.589384,14,5,0,0,0.517319,0,0.35,0.134576,0.253099,0.746901,0.24072,0.489824,0.094203,0.022429,0.404949,0.383908,0.344747,0.299621
2023,Wofford,6,115.200834,102.822682,67.521212,12.938694,15.084156,5,7,1,0,0.394048,0,0.330214,0.162463,0.286765,0.713235,0.2881,0.454746,0.084373,0.030518,0.390397,0.398885,0.337759,0.312915
2023,Wright St,5,112.039562,96.522639,73.65,10.11753,16.329645,0,11,0,0,0.530906,0,0.357143,0.172396,0.250825,0.749175,0.241695,0.480116,0.085169,0.040733,0.27636,0.388521,0.335591,0.300427
2023,WV Wesleyan,15,79.066,142.787205,75.275,13.348887,-38.451113,0,0,0,0,0.000037,0,0.4,0.332116,0.37037,0.62963,0.160714,0.47619,0.106277,0,0.357143,0.369223,0.334282,0.265231
2023,Wyoming,4,111.672674,99.868343,66.760484,23.075786,19.553187,5,3,0,0,0.226799,0,0.348958,0.179264,0.247485,0.752515,0.331548,0.466216,0.072962,0.038172,0.457143,0.378061,0.350511,0.319326
2023,Xavier,1,122.225987,102.539415,72.088235,26.549973,32.895926,21,6,0,0,0.680761,0,0.395385,0.175031,0.280469,0.719531,0.308137,0.63778,0.090575,0.044064,0.312951,0.369542,0.346629,0.311043
2023,Yale,2,116.500122,90.705154,68.364655,14.224257,27.184275,10,6,1,0,0.706131,0,0.36227,0.163424,0.260274,0.739726,0.304476,0.52142,0.092304,0.060527,0.352768,0.398273,0.336593,0.297224
2023,Youngstown St,3,120.287326,101.341342,70.907576,11.436542,20.660069,0,18,0,0,0.607152,0,0.367832,0.156841,0.291488,0.708512,0.297137,0.513568,0.099147,0.038035,0.352912,0.380705,0.337457,0.285702
2024,Abilene Chrstn,5,106.044183,102.31842,72.289844,16.438484,15.120827,6,9,0,0,0.656179,0,0.340909,0.174644,0.293458,0.706542,0.388386,0.499383,0.109369,0.028099,0.257858,0.345292,0.324187,0.367113
2024,Adams St,10,104.623314,123.314154,74.3625,22.286624,-0.013389,0,0,0,0,0.047161,0,0.3,0.194991,0.311475,0.688525,0.25,0.436364,0.080686,0.013448,0.322581,0.394494,0.34422,0.347275
2024,Air Force,6,110.88805,106.350931,63.762097,20.358066,13.85483,2,4,0,0,0.126783,0,0.360634,0.1882,0.258028,0.741972,0.296135,0.620358,0.102194,0.061721,0.471945,0.368547,0.338199,0.337543
2024,Akron,10,115.101024,96.029988,67.326471,14.700417,22.066132,8,12,0,0,0.497675,0,0.328144,0.169936,0.282974,0.717026,0.32582,0.502247,0.083876,0.043248,0.427766,0.381569,0.336465,0.307507
2024,Alabama,2,131.523327,115.163514,74.867188,29.45336,37.826334,21,4,0,0,0.570287,0,0.365325,0.159866,0.321231,0.678769,0.352147,0.520728,0.096838,0.055515,0.467438,0.387316,0.347885,0.347697
2024,Alabama A&M,8,99.554299,107.179248,72.117424,12.2777,6.089128,0,7,1,0,0.510084,0,0.284836,0.224382,0.317909,0.682091,0.478959,0.456839,0.105468,0.053364,0.27021,0.357461,0.332083,0.343242
2024,Alabama St,8,99.048733,94.788507,71.19375,7.716397,7.303897,0,5,2,0,0.251813,0,0.281211,0.158458,0.357937,0.642063,0.283661,0.446891,0.121587,0.05399,0.379971,0.35424,0.325602,0.355169
2024,Albany St,6,110.249757,98.908293,84.625,4.385252,14.585251,0,0,0,0,0.91689,0,0.576923,0.141802,0.310345,0.689655,0.538462,0.666667,0.141802,0.059084,0.4,0.294818,0.343434,0.276355
2024,Alcorn St,8,109.529214,108.29776,68.532031,13.289282,8.858031,0,7,0,0,0.852271,0,0.337398,0.168717,0.331492,0.668508,0.377634,0.453545,0.100318,0.025536,0.265802,0.353487,0.32795,0.356397
2024,Alice Lloyd,14,88.508723,140.141892,72.1625,13.343327,-27.456672,0,0,1,0,0.002273,0,0.28125,0.110861,0.271186,0.728814,0.049645,0.387755,0.097003,0.020786,0.453901,0.405129,0.346391,0.30354
2024,American,7,111.743633,103.430679,63.553125,10.18977,11.139782,1,8,3,0,0.429066,0,0.351385,0.170625,0.275168,0.724832,0.282759,0.574169,0.091459,0.026553,0.456322,0.405855,0.334276,0.293522
2024,Anderson SC,2,109.999644,89.869722,76.55,19.426062,27.626065,1,0,0,0,0.893971,0,0.333333,0.143697,0.404255,0.595745,0.236842,0.580645,0.169824,0.026127,0.315789,0.481013,0.323887,0.321811
2024,Andrews Univer,16,46.029912,144.059917,86.275,18.917271,-73.882731,0,0,0,0,0,0,0.129032,0.336134,0.242424,0.757576,0.147541,0.428571,0.034773,0,0.508197,0.423812,0.363006,0.303773
2024,Angelo State,10,86.422061,112.805739,64.75,26.291381,0.491381,0,0,0,0,0.002764,0,0.272727,0.169884,0.192308,0.807692,0.185185,0.388889,0.07722,0.046332,0.407407,0.393277,0.377493,0.30028
2024,ANTELOPE,10,99.864634,110.661681,82.175,14.1293,0.329285,0,0,0,0,0.019442,0,0.235294,0.231214,0.324324,0.675676,0.188406,0.454545,0.085184,0.048677,0.246377,0.348737,0.300462,0.362171
2024,App State,3,116.051985,93.022052,70.614394,14.140622,25.187683,8,17,0,0,0.77916,0,0.335394,0.152343,0.26426,0.73574,0.319233,0.501035,0.087972,0.096984,0.318249,0.373493,0.326878,0.325236
2024,Apprentice,13,72.618257,115.763758,76.175,16.191878,-22.108117,0,0,0,0,0.000653,0,0.315789,0.236298,0.177778,0.822222,0.232143,0.428571,0.098457,0.006564,0.508929,0.309429,0.339862,0.398673
2024,Aquinas,16,99.174827,167.402084,74.275,10.240333,-42.559667,0,0,0,0,0.000031,0,0.352941,0.242343,0.407407,0.592593,0.142857,0.62069,0.026927,0.013463,0.269841,0.39069,0.338688,0.311192
2024,AR-Fort Smith,12,87.364611,123.524431,72.55,13.322932,-16.477067,0,0,0,0,0.001425,0,0.304348,0.137836,0.25,0.75,0.290323,0.727273,0.041351,0.013784,0.370968,0.451961,0.33731,0.343627
2024,AR-Pine Bluff,9,110.501329,108.196246,74.030645,6.592144,5.192143,0,5,1,0,0.337019,0,0.375278,0.178653,0.242764,0.757236,0.374519,0.574416,0.07974,0.029195,0.493136,0.34651,0.315074,0.342689
2024,Arcadia,14,73.350565,133.371517,69.175,19.578722,-28.22127,0,0,0,0,0.000071,0,0.166667,0.289122,0.26087,0.73913,0.265306,0.588235,0.101193,0,0.367347,0.340745,0.327769,0.347466
2024,Arizona,1,127.401309,95.972464,74.559091,27.015441,41.654325,25,1,0,0,0.707829,0,0.371223,0.161353,0.31059,0.68941,0.367309,0.590778,0.110955,0.046739,0.326444,0.367471,0.34998,0.329087
2024,Arizona St,3,106.932828,95.073108,70.805469,26.96741,21.598653,12,2,0,0,0.318944,0,0.300279,0.147852,0.25282,0.74718,0.330878,0.486726,0.116075,0.051638,0.376644,0.364341,0.349126,0.322225
2024,Ark Baptist,12,80.842604,110.135335,75.925,5.192143,-16.607858,0,0,1,0,0.005344,0,0.157895,0.184392,0.235294,0.764706,0.389831,0.7,0.079025,0.026342,0.322034,0.493136,0.375278,0.374519
2024,Arkansas,3,115.118382,99.71411,73.334091,25.961198,23.155139,11,5,0,0,0.420323,0,0.3184,0.163221,0.246491,0.753509,0.452582,0.450524,0.081817,0.083057,0.329294,0.383906,0.343131,0.345799
2024,Arkansas St,4,118.098611,112.946359,70.358088,17.691664,19.761933,8,12,0,0,0.669285,0,0.348534,0.161359,0.338983,0.661017,0.32735,0.526767,0.079426,0.062704,0.43505,0.347638,0.335196,0.342692
2024,Arlington Bapt,16,68.944171,161.534418,79.4,6.267261,-67.532743,0,0,0,0,0.000001,0,0.166667,0.2267,0.5,0.45,0.358209,0.315789,0.088161,0.025189,0.179104,0.461924,0.312364,0.296593
2024,Army,9,97.86815,97.453244,63.821094,9.616273,5.285036,0,6,4,0,0.398786,0,0.319797,0.190474,0.283472,0.716528,0.257012,0.567185,0.090096,0.061696,0.451059,0.392731,0.329387,0.288459
2024,Asbury,13,98.869468,134.953601,79.975,18.115866,-17.684132,0,0,0,0,0.000525,0,0.34375,0.187559,0.233333,0.766667,0.33871,0.375,0.06252,0,0.516129,0.401336,0.380282,0.273895
2024,Auburn,1,126.003792,89.930898,71.154412,25.432528,39.683959,21,6,0,0,0.709651,0,0.352258,0.148806,0.297905,0.702095,0.382012,0.621567,0.104165,0.08763,0.374758,0.384048,0.338396,0.352692
2024,Augustine,15,70.876561,133.925699,70.8,8.79986,-37.000132,0,0,0,0,0.000099,0,0.15,0.240113,0.190476,0.809524,0.148148,0.5,0.056497,0.014124,0.37037,0.386782,0.344725,0.33908
2024,Aurora,15,71.564979,129.598209,73.075,16.797258,-31.002743,0,0,0,0,0.000071,0,0.166667,0.164215,0.392857,0.607143,0.265625,0.4375,0.095792,0.041054,0.28125,0.409964,0.363291,0.259471
2024,Austin Peay,5,117.037935,108.301133,66.683824,13.300263,14.865977,3,11,0,0,0.655587,0,0.366712,0.130996,0.316652,0.683348,0.309127,0.412214,0.105855,0.04146,0.36261,0.382858,0.337745,0.311609
2024,Ave Maria,8,105.135544,108.141292,70.8,13.865881,8.065884,0,0,0,0,0.063849,0,0.3,0.127119,0.3,0.7,0.114286,0.64,0.056497,0,0.714286,0.387452,0.355114,0.27628
2024,Avila,12,83.299491,112.032645,69.625,8.196032,-12.603975,0,0,1,0,0.010714,0,0.357143,0.258528,0.338462,0.661538,0.27027,0.5,0.071813,0.028725,0.252252,0.36575,0.307211,0.338404
2024,B'tine Mesa,11,92.895889,126.320206,72.075,19.641095,-11.158924,0,0,0,0,0.001207,0,0.47619,0.221991,0.333333,0.666667,0.278689,0.619048,0.055498,0.041623,0.344262,0.401224,0.348128,0.35448
2024,Bakersfield,6,107.252629,97.626779,67.310937,14.746064,14.377296,3,8,0,0,0.426976,0,0.315126,0.180598,0.344454,0.655546,0.323482,0.415118,0.102138,0.052926,0.255776,0.358514,0.335123,0.34276
2024,Ball State,6,111.144745,99.691186,68.544355,10.983759,13.357954,1,9,0,0,0.424227,0,0.361934,0.17601,0.269694,0.730306,0.385284,0.50065,0.080005,0.045179,0.371379,0.37602,0.326615,0.317058
2024,Bard,15,58.855088,123.643042,66.85,14.294803,-32.505184,0,0,0,0,0.000084,0,0.037037,0.299177,0.40625,0.59375,0.105263,0.266667,0.074794,0.029918,0.473684,0.385723,0.375,0.298685
2024,Baylor,1,126.918774,99.948739,68.749242,27.887024,36.441309,18,5,0,0,0.507069,0,0.388039,0.17587,0.323883,0.676117,0.397354,0.536692,0.097852,0.046722,0.380423,0.371085,0.343624,0.323289
2024,Belhaven,11,89.212356,105.185214,74.075,4.181293,-6.618712,0,0,1,0,0.03094,0,0.315789,0.229497,0.3125,0.6875,0.265625,0.333333,0.053999,0.027,0.296875,0.291152,0.303905,0.381611
2024,Bellarmine,8,107.874904,106.585469,67.280645,13.280486,8.409518,0,4,1,0,0.3969,0,0.340974,0.142398,0.244244,0.755756,0.224279,0.526976,0.078631,0.028767,0.379967,0.390008,0.34734,0.30386
2024,Bellevue Univ,10,89.219364,107.196407,69.75,13.233001,-2.567013,0,0,0,0,0.014154,0,0.322581,0.200717,0.15,0.85,0.181818,0.380952,0.100358,0.028674,0.563636,0.336893,0.326466,0.391885
2024,Belmont,3,114.531373,97.905165,72.221212,19.136276,21.566579,8,11,0,0,0.78924,0,0.371147,0.168674,0.209735,0.790265,0.303249,0.546638,0.104057,0.042378,0.418257,0.398752,0.338623,0.306968
2024,Berea,14,88.049714,138.419813,69.325,8.409518,-27.390481,0,0,0,0,0.000525,0,0.391304,0.201947,0.3,0.7,0.114754,0.347826,0.014425,0.02885,0.377049,0.379967,0.340974,0.224279
2024,Berry,11,82.923582,111.263578,78.275,21.566579,-9.23342,0,0,0,0,0.001207,0,0.2,0.242734,0.354839,0.645161,0.136364,0.347826,0.14053,0.038326,0.454545,0.418257,0.371147,0.303249
2024,Bethany (WV),14,82.032117,131.188784,83.0125,17.542663,-30.257337,0,0,0,0,0.00037,0,0.3,0.240928,0.403509,0.596491,0.135714,0.652174,0.078301,0.012046,0.5,0.381336,0.340901,0.300236
2024,Bethel (IN),9,87.008218,98.525353,77.075,18.763112,2.963112,0,0,0,0,0.014154,0,0.2,0.181641,0.315789,0.684211,0.253731,0.5,0.103795,0.012974,0.298507,0.292094,0.383128,0.327515
2024,Bethel (TN),10,93.120579,102.217179,73.4625,3.534185,-1.765816,0,0,2,0,0.069357,0,0.526316,0.217798,0.305556,0.694444,0.18254,0.54386,0.088481,0.027225,0.150794,0.350394,0.318258,0.292783
2024,Bethesda,14,83.236231,132.56959,81.496875,19.141584,-29.183432,0,0,0,0,0.000152,0,0.253968,0.220867,0.266055,0.733945,0.194981,0.385027,0.081291,0.015338,0.364865,0.369517,0.336305,0.325608
2024,Bethune,8,103.024204,100.722967,72.29697,7.658582,8.293876,0,11,1,0,0.493166,0,0.319079,0.194903,0.312331,0.687669,0.378772,0.487273,0.143348,0.046944,0.316337,0.342473,0.320069,0.352153
2024,Biblical Stud,11,96.33561,125.633396,73.133333,16.096273,-10.370396,0,0,0,0,0.014321,0,0.268657,0.268915,0.391753,0.608247,0.128342,0.512195,0.059253,0.045579,0.358289,0.336888,0.347874,0.357609
2024,Binghamton,7,107.988453,100.422593,69.254167,11.08341,11.163423,0,10,0,0,0.494857,0,0.30597,0.175681,0.268527,0.731473,0.342348,0.543071,0.072198,0.054389,0.3084,0.391821,0.330659,0.282221
2024,Birm-Southern,15,68.834655,118.747908,75.7,4.181293,-32.618712,0,0,1,0,0.000445,0,0.172414,0.237781,0.378378,0.621622,0.181818,0.444444,0.06605,0.03963,0.439394,0.291152,0.303905,0.381611
2024,Blackburn,11,95.654343,119.007179,71.275,8.729301,-9.070699,0,0,0,0,0.010259,0,0.391304,0.210452,0.241379,0.758621,0.152542,0.461538,0.070151,0,0.389831,0.285714,0.318681,0.267399
2024,Bloomsburg,11,79.122512,107.233561,75.125,16.889137,-9.91086,0,0,0,0,0.002342,0,0.16,0.22629,0.25,0.75,0.254237,0.526316,0.106489,0.039933,0.423729,0.420506,0.317938,0.320235
2024,Blue Mountain,12,86.603195,121.472982,70.8875,13.666887,-14.633114,0,0,0,0,0.001884,0,0.254902,0.148122,0.318841,0.681159,0.224806,0.5,0.098748,0,0.395349,0.379587,0.363668,0.355625
2024,Bluefield,12,91.077647,122.042156,81.175,13.840573,-15.959425,0,0,0,0,0.001425,0,0.25,0.197105,0.388889,0.611111,0.178082,0.285714,0.098553,0.024638,0.219178,0.410959,0.310345,0.290505
2024,Bob Jones,13,80.878664,125.192455,72.0625,18.964438,-19.335557,0,0,0,0,0.000348,0,0.26,0.235906,0.204082,0.795918,0.132743,0.414634,0.090199,0.041631,0.442478,0.438181,0.332675,0.403674
2024,Boise St,1,120.664008,94.375326,67.53125,24.003332,31.239686,12,8,0,0,0.598475,0,0.345479,0.165201,0.306723,0.693277,0.368364,0.479042,0.085146,0.035632,0.401408,0.371558,0.344415,0.321392
2024,Boston College,2,117.792959,102.508116,68.382353,25.030575,27.075024,13,6,0,0,0.504154,0,0.360969,0.155269,0.265442,0.734558,0.255528,0.518797,0.087742,0.051613,0.385258,0.373541,0.341022,0.312754
2024,Boston U,7,103.295096,96.209663,66.695455,10.446582,10.392049,1,11,3,0,0.667354,0,0.332896,0.17447,0.262887,0.737113,0.302802,0.55599,0.098139,0.046344,0.411099,0.380433,0.327181,0.296842
2024,Bowie State,9,102.067525,110.053688,75.9,16.823833,5.023841,0,0,0,0,0.02655,0,0.4,0.144928,0.323529,0.676471,0.054054,0.65625,0.118577,0.02635,0.27027,0.418727,0.360553,0.344029
2024,Bowling Green,6,108.717586,99.569136,70.430303,12.270168,14.387816,4,12,0,0,0.429091,0,0.297183,0.162637,0.301033,0.698967,0.358329,0.432084,0.092505,0.039153,0.357323,0.374713,0.337041,0.301973
2024,Boyce,14,77.435032,129.714373,72.733333,13.046012,-28.420656,0,0,0,0,0.000516,0,0.3,0.174152,0.2625,0.7375,0.172043,0.31746,0.068744,0.041247,0.268817,0.403585,0.344831,0.28164
2024,Bradley,2,117.95154,98.178434,67.425758,20.992241,27.597954,13,10,0,0,0.600685,0,0.372647,0.179771,0.268761,0.731239,0.27451,0.492737,0.107413,0.060673,0.422364,0.383779,0.337023,0.328969
2024,Brescia,12,77.273622,111.146398,76.425,16.099315,-15.200684,0,0,0,0,0.004746,0,0.142857,0.196271,0.296552,0.703448,0.19697,0.362637,0.101407,0.022898,0.185606,0.366416,0.347086,0.328694
2024,Brevard,12,86.363173,125.333992,69.675,17.11432,-15.185675,0,0,0,0,0.009743,0,0.320755,0.251166,0.204545,0.795455,0.257426,0.615385,0.136347,0.021529,0.524752,0.421296,0.350309,0.382401
2024,Brewton Parker,10,110.853838,127.164817,77.725,7.944294,-5.855701,0,0,0,0,0.019442,0,0.529412,0.141525,0.419355,0.580645,0.476923,0.5,0.115793,0.025732,0.261538,0.324635,0.321543,0.361169
2024,Bridgewater VA,11,97.669581,127.224337,70.7,16.376616,-9.423377,0,0,0,0,0.003751,0,0.359375,0.19802,0.482143,0.517857,0.186047,0.586957,0.106082,0.056577,0.496124,0.396484,0.347171,0.344265
2024,Brown,5,109.851943,98.902187,68.594355,16.650236,16.372826,3,8,1,0,0.657044,0,0.34094,0.180585,0.315331,0.684669,0.331683,0.533248,0.092173,0.061606,0.409791,0.406636,0.339117,0.297533
2024,Bryan (TN),14,72.386786,114.944346,83.275,18.115866,-24.684132,0,0,0,0,0.000164,0,0.171429,0.168118,0.285714,0.714286,0.12,0.363636,0.084059,0.048034,0.466667,0.401336,0.380282,0.273895
2024,Bryant,4,108.01074,93.980979,76.300758,13.801549,17.522772,3,14,1,0,0.575707,0,0.33871,0.156081,0.208065,0.791935,0.298515,0.510482,0.091345,0.084593,0.3862,0.359477,0.328076,0.304786
2024,BRYN ATHYN,14,74.289485,125.783269,68.725,14.781265,-24.518727,0,0,1,0,0.000742,0,0.30303,0.225537,0.265306,0.734694,0.201835,0.371429,0.080029,0.014551,0.302752,0.42235,0.326071,0.304239
2024,Bucknell,7,105.154534,98.750932,64.943939,13.414087,11.959554,1,8,1,0,0.516067,0,0.338365,0.188974,0.257223,0.742777,0.290395,0.526385,0.094254,0.052726,0.449153,0.392732,0.339951,0.299466
2024,Buffalo,9,101.571251,106.906258,70.851613,15.988625,4.072499,0,3,0,0,0.222095,0,0.27748,0.204881,0.298797,0.701203,0.27541,0.538961,0.085595,0.064196,0.40765,0.379548,0.344833,0.314292
2024,Buffalo St,15,89.569574,146.666662,74.925,11.859491,-33.940495,0,0,0,0,0.000099,0,0.411765,0.16016,0.294118,0.705882,0.403509,0.45,0.066733,0.04004,0.298246,0.314465,0.361818,0.361921
2024,Butler,2,117.847936,97.676978,71.105469,26.304294,29.019447,11,5,0,0,0.324635,0,0.353562,0.152502,0.264184,0.735816,0.265554,0.536913,0.087458,0.046586,0.383409,0.38289,0.338527,0.301652
2024,BYU,5,126.034938,94.049559,69.931818,25.69866,36.416305,15,6,0,0,0.510719,0,0.348071,0.15253,0.301223,0.698777,0.252622,0.631959,0.084931,0.042899,0.506673,0.366932,0.339406,0.340919
2024,C Arkansas,9,105.126959,105.803176,71.276562,11.122201,5.290951,1,6,3,0,0.228416,0,0.342704,0.178004,0.308155,0.691845,0.288041,0.534884,0.098647,0.046035,0.380153,0.381031,0.338642,0.31241
2024,C Connecticut,7,107.701156,94.836455,68.454032,6.529903,12.31056,2,7,1,0,0.66894,0,0.322481,0.16399,0.268227,0.731773,0.320912,0.548148,0.109327,0.070686,0.358732,0.377273,0.321277,0.293715
2024,C Michigan,7,102.941538,97.945879,67.964062,14.690544,11.396796,3,12,1,0,0.46996,0,0.30303,0.176564,0.291738,0.708262,0.279787,0.460759,0.088282,0.054716,0.351064,0.375295,0.332033,0.322365
2024,CA Baptist,12,107.400847,94.888006,66.19697,16.240592,16.513307,5,9,0,0,0.239761,0,0.326409,0.179446,0.319903,0.680097,0.376952,0.488189,0.060883,0.039826,0.362951,0.345876,0.324089,0.352708
2024,Cairn,15,72.434417,56.329861,72.225,13.116778,-38.683207,0,0,0,0,0.000037,0,0.170732,0.193839,0.177419,0.822581,0.188034,0.378378,0.041537,0.013846,0.350427,0.378378,0.322129,0.315845
2024,Cal Maritime,11,88.706712,107.003744,74.6,0.671033,-10.12898,0,0,1,0,0.03094,0,0.384615,0.268097,0.3125,0.6875,0.280702,0.5,0.093834,0,0.45614,0.364926,0.315708,0.368899
2024,Cal Poly,8,99.413145,103.694756,67.821094,15.868778,5.63126,1,2,0,0,0.054813,0,0.331104,0.186612,0.283,0.717,0.320022,0.436718,0.079713,0.05391,0.336333,0.360061,0.332883,0.350014
2024,California,3,112.682437,99.10341,71.298438,25.53479,21.97228,12,1,1,0,0.387067,0,0.338147,0.16217,0.288478,0.711522,0.291919,0.464586,0.084592,0.036379,0.419697,0.360713,0.347912,0.333432
2024,Calumet,15,66.393257,116.732969,76.45,10.306064,-30.493933,0,0,0,0,0.000229,0,0.235294,0.248528,0.5,0.475,0.323529,0.466667,0.091563,0.026161,0.25,0.386238,0.326149,0.36515
2024,Campbell,8,108.887033,103.373947,67.414063,10.193603,8.79986,2,6,3,0,0.323958,0,0.344725,0.177541,0.236538,0.763462,0.33908,0.527295,0.093638,0.035694,0.386782,0.380872,0.320335,0.313009
2024,Campbellsville,10,101.948176,117.601623,81.075,19.926819,-0.873185,0,0,0,0,0.006295,0,0.241379,0.17268,0.377778,0.622222,0.223684,0.571429,0.061671,0.037003,0.381579,0.319961,0.339879,0.334944
2024,Canisius,7,106.471626,99.354625,69.217969,13.714426,12.295688,2,7,0,0,0.567507,0,0.336232,0.192779,0.324209,0.675791,0.283246,0.476813,0.086683,0.050113,0.361257,0.353735,0.337605,0.307507
2024,Car Christian,16,92.661667,168.01249,77.875,11.594674,-50.205322,0,0,0,0,0.000007,0,0.423077,0.205457,0.227273,0.772727,0.454545,0.529412,0.064205,0.025682,0.472727,0.412411,0.340278,0.331265
2024,Carolina U,16,75.025993,136.992628,78.766667,13.6466,-39.486728,0,0,0,0,0.00005,0,0.25,0.283538,0.351351,0.648649,0.153846,0.483333,0.093102,0.008464,0.593407,0.398608,0.346028,0.347782
2024,Carroll (MT),9,88.654184,101.822006,76.65,22.191528,3.391517,0,0,0,0,0.036939,0,0.275862,0.254403,0.276316,0.723684,0.229508,0.340426,0.110894,0.052185,0.237705,0.322437,0.309259,0.34173
2024,Central Penn,16,51.047967,125.120963,82.875,25.187683,-47.612315,0,0,0,0,0.000001,0,0.045455,0.144796,0.457143,0.542857,0.333333,0.3,0.120664,0.024133,0.293333,0.318249,0.335394,0.319233
2024,CENTRALCHR,14,81.934864,134.09301,71.75,11.103096,-28.696904,0,0,0,0,0.00027,0,0.291667,0.278746,0.214286,0.785714,0.188679,0.5,0.041812,0.041812,0.45283,0.366412,0.331944,0.32112
2024,Chaminade,11,83.076413,111.19621,72.75,27.902827,-6.76384,0,0,0,0,0.002402,0,0.22449,0.178694,0.3125,0.6875,0.157895,0.561404,0.114548,0.032073,0.515789,0.313563,0.332332,0.335973
