season,team,seed,adj_offense,adj_defense,tempo,sos,net_rating,q1_wins,q2_wins,q3_losses,q4_losses,recent_form,injuries_impact,fg3_pct,tov_pct,orb_pct,drb_pct,ft_rate,ast_rate,stl_rate,blk_rate,three_rate,opp_three_rate,opp_fg3_pct,opp_ft_rate
2016,ANTELOPE,14,80.562054,119.967083,73.705,9.994521,-21.005487,0,0,0,0,0.002296,0,0.252747,0.214368,0.253731,0.746269,0.276224,0.529412,0.09226,0.024422,0.318182,0.38615,0.344271,0.361025
2016,App State,7,104.383718,104.31233,70.870161,13.822146,7.11892,1,8,0,0,0.323521,0,0.355556,0.210289,0.344737,0.655263,0.390529,0.497914,0.057807,0.046883,0.401114,0.350519,0.337554,0.369102
2016,Aquinas,14,79.189376,127.026346,68.375,13.144887,-22.655114,0,0,0,0,0.000525,0,0.333333,0.190128,0.333333,0.666667,0.075758,0.47619,0.014625,0.014625,0.272727,0.459275,0.353547,0.315292
2016,AR-Fort Smith,11,110.075098,135.743084,68.75,15.2795,-6.520508,0,0,0,0,0.005344,0,0.428571,0.261818,0.285714,0.714286,0.192308,0.5,0.101818,0.014545,0.403846,0.433898,0.363839,0.416949
2016,AR-Pine Bluff,11,89.526598,104.182145,65.531061,9.12096,-3.406313,0,1,7,0,0.327141,0,0.303303,0.23861,0.320717,0.679283,0.301394,0.470326,0.108669,0.05734,0.38676,0.338238,0.327978,0.370033
2016,Arizona,1,120.358364,92.096159,71.630303,19.947421,30.753299,18,4,0,0,0.595568,0,0.382562,0.178949,0.289157,0.710843,0.441207,0.517279,0.068534,0.066842,0.292404,0.346251,0.347555,0.380946
2016,Arizona St,3,111.659322,97.405168,70.432812,21.757516,20.570013,11,4,0,0,0.315049,0,0.335979,0.170375,0.334749,0.665251,0.378322,0.508794,0.075426,0.038157,0.393955,0.328137,0.357202,0.379812
2016,Ark-Monticello,14,91.219129,126.849407,80.25,7.844595,-21.955406,0,0,0,0,0.001425,0,0.333333,0.199377,0.361111,0.638889,0.47619,0.45,0.024922,0,0.47619,0.307278,0.315789,0.412938
2016,Arkansas,2,114.233113,95.654026,72.821875,19.736789,22.60554,11,4,0,0,0.496639,0,0.397059,0.153199,0.315346,0.684654,0.375502,0.588901,0.101275,0.070806,0.273092,0.357112,0.344484,0.386105
2016,Arkansas St,7,103.473858,99.561821,73.640323,10.031693,7.844595,3,5,2,0,0.161689,0,0.315789,0.174343,0.268705,0.731295,0.412938,0.494805,0.068774,0.059575,0.307278,0.35298,0.332584,0.377059
2016,Arkansas Tech,12,75.586387,111.8262,71.5,24.152915,-10.647088,0,0,0,0,0.000621,0,0.222222,0.34965,0.325,0.675,0.4,0.333333,0.06993,0.055944,0.36,0.360836,0.367583,0.340992
2016,Arlington Bapt,16,64.956637,129.554103,83.8,4.888039,-48.911963,0,0,0,0,0.000026,0,0.3,0.250597,0.322581,0.677419,0.115942,0.318182,0.107399,0,0.144928,0.294245,0.361624,0.448426
2016,Army,7,106.784165,102.404847,73.916406,6.256169,8.322842,1,10,2,0,0.569419,0,0.336493,0.183484,0.304381,0.695619,0.320297,0.56092,0.067644,0.049465,0.417822,0.365234,0.3418,0.346902
2016,AU Montgomery,10,99.478569,110.956777,77.141667,6.442418,-2.690916,0,0,1,0,0.061569,0,0.303922,0.177163,0.318182,0.681818,0.209756,0.588235,0.0821,0.025926,0.497561,0.325573,0.326008,0.381405
2016,Auburn,5,104.379933,100.11288,72.768548,20.597927,13.004379,7,3,0,0,0.199384,0,0.340426,0.189731,0.305115,0.694885,0.410665,0.486188,0.073587,0.055855,0.439252,0.353822,0.352035,0.388728
2016,Austin,16,68.311017,118.637836,85.05,0.330966,-39.469037,0,0,1,0,0.00027,0,0.166667,0.199882,0.365854,0.634146,0.584615,0.625,0.070547,0.082305,0.276923,0.338825,0.319287,0.428885
2016,Austin Peay,6,109.770816,107.440781,71.372143,9.276177,8.759509,1,10,0,0,0.657062,0,0.347619,0.196155,0.315749,0.684251,0.452213,0.51413,0.096877,0.040432,0.316901,0.372429,0.354784,0.360623
2016,Ave Maria,14,76.1257,125.330133,63.5375,8.401637,-23.398363,0,0,1,0,0.018,0,0.257143,0.275428,0.292683,0.707317,0.177083,0.277778,0.086563,0.015739,0.364583,0.307348,0.347378,0.349736
2016,Averett,15,76.764004,125.736758,81.975,13.688119,-31.111878,0,0,0,0,0.000117,0,0.206897,0.256176,0.363636,0.636364,0.333333,0.6,0.036597,0,0.460317,0.359359,0.377437,0.369369
2016,AZ Chrstn,9,95.681478,112.606018,68.175,17.731038,0.931033,0,0,0,0,0.012056,0,0.5,0.220022,0.3125,0.6875,0.22807,0.55,0.073341,0,0.421053,0.280475,0.332692,0.372708
2016,B'tine Mesa,11,109.760812,134.356835,68,15.282992,-5.517012,0,0,0,0,0.006295,0,0.335,0.17,0.31,0.69,0.29,0.55,0.095,0.08,0.367882,0.286427,0.371373,0.426039
2016,Bakersfield,4,108.303659,92.719336,69.0375,7.196456,16.220692,2,12,0,0,0.787036,0,0.343874,0.176987,0.32708,0.67292,0.378522,0.590106,0.116332,0.07333,0.269006,0.350298,0.34499,0.348073
2016,Ball State,4,107.909318,104.822612,67.411719,10.171084,13.742512,4,13,1,0,0.509185,0,0.373641,0.193772,0.253927,0.746073,0.352501,0.607465,0.082515,0.055628,0.423232,0.357122,0.337439,0.372565
2016,Baylor,1,120.415173,97.211622,68.396212,21.755182,28.50224,15,3,0,0,0.439027,0,0.366906,0.188297,0.367099,0.632901,0.380879,0.650055,0.115193,0.058926,0.287339,0.344732,0.350457,0.381141
2016,Belmont,4,116.765665,106.734021,73.089516,11.556719,16.156718,3,14,0,0,0.42185,0,0.362416,0.193311,0.245581,0.754419,0.350809,0.599099,0.061789,0.033984,0.498606,0.348973,0.35066,0.376845
2016,Belmont Abbey,12,86.944822,114.215719,71.0875,11.281471,-10.518526,0,0,0,0,0.005629,0,0.4,0.267276,0.246154,0.753846,0.114035,0.413043,0.09847,0.014067,0.350877,0.430958,0.352765,0.302004
2016,Bethesda,14,64.315299,105.810129,73.083333,7.833579,-23.299763,0,0,0,0,0.009638,0,0.203704,0.287343,0.259615,0.740385,0.177515,0.660377,0.104903,0.041049,0.319527,0.344321,0.303874,0.380502
2016,Bethune,9,102.679632,103.654762,69.486719,3.232712,1.682713,0,4,6,0,0.646118,0,0.316391,0.186636,0.34317,0.65683,0.309006,0.465582,0.088596,0.085898,0.40735,0.35263,0.324186,0.367867
2016,Binghamton,9,92.662488,98.070799,67.913333,8.541072,1.021079,0,2,4,0,0.331432,0,0.285476,0.205654,0.267385,0.732615,0.361834,0.529412,0.079022,0.033376,0.371128,0.361352,0.351855,0.355326
2016,BIOLA,7,92.753088,107.883855,62.8,23.880524,7.080517,0,0,0,0,0.012056,0,0.428571,0.254777,0.2,0.8,0.170213,0.684211,0.111465,0.031847,0.446809,0.333153,0.319287,0.441145
2016,Black Hills,9,104.148361,115.40567,72.875,15.282992,2.482988,0,0,0,0,0.022739,0,0.333333,0.19211,0.380952,0.619048,0.454545,0.272727,0.096055,0,0.490909,0.286427,0.371373,0.426039
2016,Blue Mountain,14,77.991794,114.386144,68.441667,2.973196,-20.160139,0,0,2,0,0.025019,0,0.275862,0.258127,0.25974,0.74026,0.313333,0.403509,0.092536,0.038963,0.386667,0.316131,0.316375,0.384224
2016,Bluefield,16,74.100935,138.826821,65.75,11.825595,-32.974402,0,0,0,0,0.000117,0,0.32,0.18251,0.263158,0.736842,0.185185,0.5,0.091255,0,0.462963,0.418711,0.322888,0.423274
2016,Bob Jones,15,86.396123,118.873787,84.441667,3.22903,-23.970969,0,0,1,0,0.293923,0,0.323529,0.296062,0.3,0.7,0.244792,0.56962,0.071055,0.039475,0.354167,0.424105,0.333821,0.335055
2016,Boise St,3,113.688695,94.081816,71.082031,13.313527,20.22602,10,6,0,0,0.519942,0,0.331218,0.163543,0.283528,0.716472,0.406132,0.510689,0.091883,0.028137,0.423884,0.369179,0.339523,0.382602
2016,Boston College,6,98.185575,97.524134,67.303125,20.645233,10.663986,2,3,1,0,0.054203,0,0.323983,0.200121,0.243731,0.756269,0.258138,0.571827,0.084041,0.043182,0.407196,0.343074,0.351007,0.355999
2016,Boston U,7,107.285166,107.433758,69.946094,7.574335,8.509637,2,10,1,0,0.576937,0,0.363112,0.194793,0.25412,0.74588,0.363179,0.531365,0.081759,0.054506,0.38836,0.368353,0.342249,0.351727
2016,Bowie State,9,96.770502,119.709945,71.6,29.080924,1.280926,0,0,0,0,0.001985,0,0.277778,0.209497,0.481481,0.518519,0.258065,0.347826,0.097765,0.041899,0.290323,0.375139,0.374443,0.371237
2016,Bowling Green,7,105.213217,100.67911,69.382353,9.929122,8.252651,3,7,0,0,0.294813,0,0.360568,0.182281,0.278675,0.721325,0.397282,0.468787,0.088597,0.047902,0.294302,0.362174,0.347885,0.360513
2016,Boyce,16,81.37881,155.600357,76.8,9.296599,-49.503402,0,0,0,0,0.000011,0,0.323529,0.273438,0.269231,0.730769,0.135593,0.666667,0.013021,0,0.576271,0.39702,0.343164,0.357105
2016,Bradley,9,88.486071,97.464962,67.742969,16.49867,2.392418,2,2,1,0,0.215697,0,0.279661,0.252794,0.254848,0.745152,0.393863,0.481848,0.065966,0.040595,0.369443,0.342615,0.345656,0.384138
2016,Brescia,12,97.671243,123.670019,75.675,12.884848,-10.415154,0,0,0,0,0.00419,0,0.459459,0.264288,0.4,0.6,0.214876,0.538462,0.125537,0.026429,0.305785,0.346746,0.362865,0.375857
2016,Bridgewater VA,15,56.654019,107.936392,66.225,2.239656,-29.560341,0,0,1,0,0.001022,0,0.222222,0.226501,0.266667,0.733333,0.203704,0.615385,0.0755,0.0151,0.333333,0.442373,0.335888,0.281356
2016,BRIS,14,84.784457,126.423836,77.175,12.707315,-23.092693,0,0,0,0,0.000525,0,0.3125,0.155491,0.272727,0.727273,0.191176,0.391304,0.103661,0,0.470588,0.52706,0.372229,0.45941
2016,Brown,7,104.966342,103.325614,71.928571,10.501082,6.508232,0,4,3,0,0.244672,0,0.352113,0.186693,0.266928,0.733072,0.369231,0.593974,0.074479,0.056604,0.393231,0.362344,0.340258,0.340188
2016,Bryant,11,96.562152,107.401611,69.256452,7.338133,-3.416699,0,4,8,0,0.136978,0,0.321951,0.195626,0.28626,0.71374,0.268076,0.549669,0.081977,0.038659,0.342047,0.346451,0.336328,0.354286
2016,BRYN ATHYN,15,68.540452,130.836495,72.225,21.770625,-31.029369,0,0,0,0,0.000031,0,0.217391,0.207684,0.259259,0.740741,0.186441,0.25,0.083074,0.069228,0.389831,0.421658,0.388809,0.342408
2016,Bucknell,5,111.029995,101.947157,72.871667,7.747767,13.01229,0,12,1,0,0.500723,0,0.366776,0.189374,0.28247,0.71753,0.437101,0.591532,0.090113,0.044828,0.352464,0.369394,0.34287,0.352923
2016,Buffalo,4,110.604691,101.390684,73.128676,12.9905,15.04193,6,11,0,0,0.592667,0,0.337333,0.187019,0.313298,0.686702,0.414826,0.485426,0.094917,0.04947,0.368189,0.365534,0.347352,0.366058
2016,Bushnell,8,87.917409,105.705334,65.075,22.884602,4.084598,0,0,0,0,0.008724,0,0.35,0.276604,0.324324,0.675676,0.333333,0.625,0.015367,0,0.392157,0.319686,0.370175,0.376893
2016,Butler,1,121.745095,100.469479,70.289516,20.297247,28.624521,14,4,0,0,0.576778,0,0.386643,0.145481,0.313552,0.686448,0.397532,0.512673,0.096376,0.047729,0.305258,0.354706,0.341029,0.37034
2016,BYU,2,117.794026,104.37158,74.337121,15.331429,25.563855,11,13,0,0,0.694966,0,0.379845,0.156127,0.292989,0.707011,0.347025,0.556691,0.089274,0.05707,0.365439,0.370308,0.353404,0.353449
2016,BYU-Hawaii,13,79.362769,110.320025,78.025,18.026459,-12.773548,0,0,0,0,0.001207,0,0.225806,0.243512,0.4,0.6,0.279412,0.578947,0.089715,0.051266,0.455882,0.377556,0.36856,0.373067
2016,C Arkansas,10,105.099762,110.940788,73.630357,7.87015,0.198721,0,0,7,0,0.425608,0,0.372233,0.197415,0.31705,0.68295,0.419082,0.504087,0.073727,0.050445,0.300121,0.33986,0.345925,0.385037
2016,C Connecticut,11,95.306247,110.258239,69.715517,5.490865,-7.502232,0,1,11,0,0.311601,0,0.34238,0.198838,0.319048,0.680952,0.311216,0.5,0.062817,0.052924,0.281268,0.355713,0.327294,0.343375
2016,C Michigan,5,115.79934,107.281141,67.5625,10.781252,13.144887,5,7,0,0,0.414566,0,0.353547,0.135523,0.285076,0.714924,0.315292,0.50654,0.070305,0.040241,0.459275,0.355179,0.35915,0.367176
2016,Cairn,15,69.031383,115.744153,76.85,3.906007,-30.893989,0,0,0,0,0.000621,0,0.272727,0.247235,0.28,0.72,0.096774,0.5,0.104099,0.052049,0.532258,0.342285,0.349231,0.334913
2016,Cal Poly,6,109.676767,104.413736,68.911667,13.323148,10.843142,2,5,0,0,0.243478,0,0.349486,0.148983,0.320841,0.679159,0.345284,0.562914,0.078845,0.045953,0.375621,0.337591,0.347651,0.365753
2016,Cal Sate EB,12,77.591811,105.867922,69.225,7.069829,-12.73018,0,0,0,0,0.007413,0,0.222222,0.202239,0.264706,0.735294,0.186441,0.666667,0.086674,0.043337,0.610169,0.341951,0.331615,0.436545
2016,Cal State LA,10,87.442444,103.24169,68.7,12.780032,-1.019974,0,0,0,0,0.019442,0,0.352941,0.262009,0.304348,0.695652,0.230769,0.409091,0.131004,0.029112,0.326923,0.300454,0.34717,0.312925
2016,Cal State MB,8,90.782122,95.819071,71.275,10.843142,5.043135,0,0,0,0,0.063849,0,0.333333,0.112241,0.268293,0.731707,0.128571,0.56,0.070151,0.01403,0.3,0.375621,0.349486,0.345284
2016,California,1,115.918039,93.158918,69.106061,20.610878,27.481462,15,7,0,0,0.685306,0,0.368671,0.176716,0.283548,0.716452,0.414673,0.493656,0.059636,0.069722,0.335991,0.35173,0.35789,0.382845
2016,Campbell,8,106.367327,102.662179,70.325,5.022218,4.835554,0,5,3,0,0.414849,0,0.331852,0.167318,0.250259,0.749741,0.412926,0.46371,0.101434,0.034127,0.40395,0.361685,0.336335,0.341665
2016,Campbellsville,11,114.423377,134.236859,69.975,12.525934,-4.274066,0,0,0,0,0.012056,0,0.461538,0.128617,0.433333,0.566667,0.328125,0.48,0.085745,0.028582,0.40625,0.326904,0.361801,0.389848
2016,Canisius,6,111.486861,106.607321,71.042424,10.687835,8.936326,2,6,0,0,0.403176,0,0.340909,0.157823,0.352151,0.647849,0.369414,0.551479,0.084883,0.037536,0.415094,0.365318,0.343706,0.357983
2016,Carolina U,16,54.488078,143.31412,72.8,12.430614,-55.369383,0,0,0,0,0.000007,0,0.207547,0.233516,0.297872,0.702128,0.135593,0.538462,0.068681,0.027473,0.449153,0.394762,0.334025,0.396745
2016,Carroll (MT),11,75.740018,101.881128,70.9375,17.029377,-6.77063,0,0,0,0,0.032021,0,0.193548,0.211454,0.185185,0.814815,0.227273,0.368421,0.09163,0.021145,0.281818,0.350734,0.343742,0.410743
2016,Catawba,8,84.72192,88.30951,73.975,10.324107,5.524111,0,0,0,0,0.073013,0,0.166667,0.229807,0.489796,0.510204,0.295775,0.347826,0.135181,0.013518,0.169014,0.349072,0.343465,0.287003
2016,Cedarville,15,58.951878,117.109898,64.75,5.168631,-31.63137,0,0,0,0,0.000445,0,0.153846,0.30888,0.363636,0.636364,0.192308,0.5,0.092664,0,0.5,0.307384,0.324022,0.307956
2016,Cent Baptist,10,98.622157,115.984974,72.225,18.710785,-0.089216,0,0,0,0,0.009749,0,0.473684,0.256144,0.346154,0.653846,0.191304,0.5,0.04846,0.020768,0.330435,0.337218,0.375024,0.325904
2016,Cent St OH,12,78.944262,97.170846,86.875,11.783195,-8.016805,0,0,0,0,0.007413,0,0.222222,0.195683,0.457143,0.542857,0.337838,0.333333,0.161151,0.023022,0.243243,0.337131,0.374808,0.411704
2016,Centenary (LA),15,87.177749,128.522392,70.7,10.647277,-23.852725,0,0,1,0,0.003788,0,0.217391,0.169731,0.383333,0.616667,0.186047,0.456522,0.09901,0.028289,0.356589,0.346803,0.37409,0.341549
2016,Central Penn,15,84.700178,121.548586,84.283333,5.835646,-25.46435,0,0,3,0,0.00368,0,0.248062,0.164129,0.323864,0.676136,0.316547,0.402685,0.098873,0.017797,0.309353,0.387724,0.340832,0.347229
2016,Chadron St,12,81.271328,117.087573,70.075,20.186058,-11.613947,0,0,0,0,0.001022,0,0.368421,0.256868,0.459459,0.540541,0.278689,0.421053,0.114163,0.028541,0.311475,0.362771,0.357143,0.405077
2016,Chaminade,11,105.53581,122.377385,81.025,21.781838,-4.218164,0,0,0,0,0.031746,0,0.382716,0.19747,0.318681,0.681319,0.28934,0.547619,0.086393,0.012342,0.411168,0.350806,0.361244,0.391109
2016,Chapman,6,86.807853,94.86795,63.85,19.808989,9.008983,0,0,0,0,0.03094,0,0.315789,0.156617,0.352941,0.647059,0.095238,0.428571,0.078309,0,0.301587,0.303305,0.370826,0.3742
2016,Charleston,3,103.81003,89.26442,65.978226,13.305953,16.654344,7,8,0,0,0.447722,0,0.346218,0.192146,0.308756,0.691244,0.330035,0.504155,0.10854,0.036669,0.346333,0.36619,0.34088,0.377149
2016,Charleston So,8,103.821097,103.561517,70.706667,7.576992,4.116995,1,3,0,0,0.165235,0,0.345679,0.178201,0.292498,0.707502,0.283186,0.489664,0.072129,0.0297,0.448009,0.355694,0.341418,0.347951
2016,Charlotte,6,111.31467,104.772759,73.132576,12.127702,10.50952,1,9,1,0,0.603095,0,0.382184,0.164086,0.312709,0.687291,0.331559,0.522826,0.084529,0.030248,0.336883,0.37429,0.342156,0.372469
2016,Chattanooga,3,113.973335,98.068241,68.549265,9.604577,17.833151,6,16,0,0,0.653524,0,0.363764,0.181063,0.305419,0.694581,0.416492,0.56962,0.113701,0.069937,0.37395,0.372945,0.345042,0.348228
2016,Chestnut Hill,13,97.699913,120.173538,76.65,-0.421272,-14.221271,0,0,1,0,0.019442,0,0.347826,0.313112,0.382353,0.617647,0.237288,0.535714,0.091324,0.026093,0.389831,0.370083,0.332867,0.38147
2016,Cheyney (PA),13,88.85694,113.34656,77.15,-5.358285,-18.158285,0,0,1,0,0.022739,0,0.217391,0.129618,0.342105,0.657895,0.53125,0.368421,0.116656,0.025924,0.359375,0.384573,0.329513,0.295317
2016,Chicago St,10,95.331582,104.480202,72.224219,7.822823,-2.53968,0,1,3,0,0.05353,0,0.304,0.198168,0.353242,0.646758,0.287218,0.490838,0.106439,0.042403,0.37594,0.330086,0.346773,0.359018
2016,Chowan,12,94.8214,120.610227,65.45,8.995335,-8.804662,0,0,0,0,0.010259,0,0.25,0.091673,0.322581,0.677419,0.372881,0.190476,0.030558,0.045837,0.271186,0.4062,0.363158,0.295564
2016,Cin Christian,13,78.332208,118.740266,70.025,15.717362,-17.082639,0,0,0,0,0.000865,0,0.363636,0.328454,0.37037,0.62963,0.395833,0.1875,0.057122,0,0.229167,0.271632,0.375,0.359803
2016,Cincinnati,1,115.179989,90.636462,67.292969,18.344238,27.798785,9,9,0,0,0.523388,0,0.345221,0.164393,0.342857,0.657143,0.335065,0.601458,0.117954,0.086376,0.364156,0.33448,0.342999,0.350767
2016,CINCYCLER,12,96.994702,123.89872,71.075,11.81442,-9.985581,0,0,0,0,0.005344,0,0.333333,0.154766,0.230769,0.769231,0.293103,0.608696,0.070348,0.028139,0.258621,0.422368,0.364789,0.445568
2016,Clarks Summit,16,68.175085,130.472121,70.225,-0.504691,-40.804689,0,0,1,0,0.00036,0,0.217391,0.263439,0.229508,0.770492,0.205607,0.447368,0.04272,0.01424,0.429907,0.427688,0.347573,0.279654
2016,Clemson,2,115.226424,93.440427,64.279032,19.652126,24.194063,8,5,0,0,0.458689,0,0.351551,0.158081,0.298507,0.701493,0.332754,0.545817,0.08983,0.081299,0.392464,0.330613,0.347826,0.364342
2016,Cleveland St,8,95.923238,97.903138,66.360938,12.106131,5.168631,1,4,2,0,0.225118,0,0.324022,0.216147,0.318567,0.681433,0.307956,0.464489,0.092298,0.040969,0.307384,0.36153,0.347164,0.365521
2016,CO Christian,12,96.335776,115.123979,73.3,2.393777,-9.406231,0,0,1,0,0.02655,0,0.26087,0.177353,0.325,0.675,0.466667,0.5,0.109141,0.013643,0.383333,0.317341,0.369763,0.420231
2016,Coastal,5,110.865317,107.391083,68.931897,7.035631,13.035634,5,10,0,0,0.574987,0,0.345161,0.179588,0.287986,0.712014,0.370215,0.464935,0.086542,0.045522,0.370813,0.367328,0.336286,0.344731
2016,Coastal GA,15,89.371547,136.183342,83.35,11.967382,-30.832616,0,0,0,0,0.000164,0,0.166667,0.287942,0.5,0.477273,0.371429,0.416667,0.155969,0,0.342857,0.48607,0.411464,0.30398
2016,Coker,9,90.190268,98.821972,87.825,20.201222,3.401226,0,0,0,0,0.012056,0,0.347826,0.284657,0.367347,0.632653,0.397059,0.208333,0.09109,0.022773,0.338235,0.330289,0.336406,0.375951
2016,Colgate,7,108.018579,104.967651,66.326667,8.091795,6.998469,0,9,3,0,0.335468,0,0.371866,0.183436,0.294737,0.705263,0.291692,0.532798,0.092472,0.036185,0.429169,0.361764,0.337884,0.362407
2016,Coll Idaho,12,99.109254,129.289538,82.75,27.66649,-10.133514,0,0,0,0,0.000377,0,0.358974,0.1571,0.333333,0.666667,0.136986,0.653846,0.108761,0.036254,0.534247,0.375659,0.363254,0.386723
2016,Colorado,2,113.530785,95.303021,71.334091,19.849658,24.255536,12,7,0,0,0.499975,0,0.392465,0.187764,0.312143,0.687857,0.393633,0.539192,0.073066,0.070093,0.32188,0.340517,0.356128,0.374364
2016,Colorado St,4,115.987491,103.372264,71.411029,13.667742,15.2795,7,7,1,0,0.41751,0,0.363839,0.162687,0.324265,0.675735,0.416949,0.518223,0.053954,0.031714,0.433898,0.371372,0.34257,0.383971
2016,Columbia,3,116.351897,111.242964,67.479839,9.825258,16.745263,4,16,0,0,0.767981,0,0.374202,0.161099,0.294388,0.705612,0.378056,0.565163,0.094652,0.050672,0.445139,0.363512,0.347579,0.36184
2016,Columbia Int'l,15,98.585681,139.025084,76.175,4.116995,-25.683002,0,0,0,0,0.001425,0,0.4,0.288809,0.269231,0.730769,0.236364,0.571429,0.052511,0.013128,0.363636,0.448009,0.345679,0.283186
2016,Concordia OR,14,77.675178,126.121026,75.075,20.22602,-23.573989,0,0,0,0,0.000139,0,0.1875,0.29304,0.15,0.85,0.361702,0.315789,0.0666,0.01332,0.340426,0.423884,0.331218,0.406132
2016,Coppin St,10,100.600939,106.70079,73.712097,7.352921,-0.421272,0,0,6,0,0.437008,0,0.332867,0.17855,0.353095,0.646905,0.38147,0.469636,0.076146,0.039824,0.370083,0.346636,0.337378,0.373828
2016,Cornell,8,100.934704,102.274891,73.551786,12.028144,5.07815,2,4,1,0,0.131993,0,0.341142,0.180631,0.268132,0.731868,0.323775,0.429587,0.105368,0.051956,0.408005,0.359168,0.347058,0.355683
2016,Covenant,8,93.818357,93.751423,67.175,4.348903,5.548907,0,0,0,0,0.1461,0,0.346154,0.223297,0.15,0.85,0.26,0.545455,0.104205,0.029773,0.52,0.470803,0.365633,0.26399
2016,Creighton,1,116.862323,102.798606,72.25625,19.28783,25.996402,9,9,0,0,0.438337,0,0.351678,0.159156,0.254701,0.745299,0.37395,0.550448,0.084335,0.043249,0.391282,0.346261,0.348374,0.376236
2016,Crwlys Rdg,16,77.251478,122.565763,82.075,4.888039,-31.911963,0,0,0,0,0.000445,0,0.272727,0.304599,0.382353,0.617647,0.274194,0.818182,0.097472,0.036552,0.354839,0.294245,0.361624,0.448426
2016,CS D Hills,14,77.34075,115.172619,74.8,7.069829,-21.73018,0,0,0,0,0.001682,0,0.166667,0.106952,0.230769,0.769231,0.111111,0.458333,0.053476,0.053476,0.333333,0.341951,0.331615,0.436545
2016,CSU Northridge,7,101.734281,99.350132,73.004167,11.102812,7.596138,1,6,0,0,0.317529,0,0.296471,0.19177,0.279006,0.720994,0.426334,0.567785,0.092689,0.043833,0.24652,0.343433,0.343895,0.350397
2016,Cumberland,14,77.233627,115.811086,70.45,5.722762,-21.077237,0,0,0,0,0.002342,0,0.25,0.241306,0.352941,0.647059,0.4,0.210526,0.141945,0.042583,0.218182,0.456619,0.359392,0.344571
